StudentID,Gender,Age,StudyHours,GPA,Attendance,Participation,AssignmentsCompleted,ProjectsCompleted,Extracurriculars
2823,Male,21,6.71,,51.31,2.71,11.0,1.0,Clubs
2824,Female,22,1.53,1.47,68.84,6.46,18.0,4.0,None
2825,Female,20,0.24,0.5,84.79,2.31,7.0,4.0,Sports
2826,Female,18,9.24,0.17,62.63,9.16,0.0,1.0,Sports
2827,Female,20,14.41,1.13,97.89,4.06,13.0,2.0,Clubs
2828,Male,19,13.54,,51.51,6.77,5.0,2.0,Arts
2829,Male,20,10.45,2.24,97.9,7.28,13.0,1.0,Sports
2830,Male,21,1.45,0.09,60.84,6.83,1.0,4.0,Sports
2831,Female,18,4.11,2.08,52.44,9.03,,0.0,Clubs
2832,Female,20,4.8,1.57,64.62,2.31,11.0,3.0,None
2833,Male,18,11.45,2.31,89.31,0.86,4.0,0.0,Sports
2834,Male,18,12.03,2.81,87.62,0.55,1.0,0.0,Sports
2835,Male,19,5.78,2.54,60.44,8.78,,4.0,Clubs
2836,Male,19,6.27,3.94,,9.73,6.0,3.0,Sports
2837,Female,21,0.67,0.55,82.13,,6.0,3.0,Sports
2838,Male,22,4.34,1.72,72.9,6.94,9.0,2.0,None
2839,Male,24,6.77,1.7,89.61,0.09,16.0,1.0,Sports
2840,Male,18,1.75,1.67,51.21,1.89,13.0,4.0,Clubs
2841,Male,22,6.8,2.66,80.52,6.89,10.0,3.0,None
2842,Male,24,12.8,1.96,86.53,0.66,19.0,4.0,None
2843,Male,24,8.72,2.07,99.67,4.69,5.0,2.0,None
2844,Male,21,1.18,1.73,83.94,6.63,7.0,0.0,Arts
2845,Female,24,2.88,3.97,61.59,7.66,18.0,3.0,Clubs
2846,Female,24,7.12,3.71,55.41,4.54,18.0,2.0,Arts
2847,Female,18,5.42,1.23,82.05,6.3,16.0,,Sports
2848,Female,18,5.38,0.45,,5.4,17.0,2.0,None
2849,Male,23,7.94,3.36,94.96,0.52,11.0,2.0,Arts
2850,Female,22,8.77,3.99,86.33,7.43,8.0,2.0,Sports
2851,Female,20,11.95,1.17,75.49,1.72,15.0,2.0,Arts
2852,Male,19,5.11,1.43,70.18,0.32,17.0,2.0,None
2853,Male,20,12.08,3.77,70.22,4.51,15.0,2.0,Sports
2854,Female,22,5.08,2.84,61.32,8.66,15.0,1.0,None
2855,Female,19,0.83,1.18,50.87,1.51,3.0,4.0,None
2856,Male,20,8.31,2.32,,0.13,6.0,0.0,Arts
2857,Female,23,8.82,3.78,,1.1,0.0,4.0,Clubs
2858,Male,19,14.02,3.25,60.42,3.64,19.0,3.0,Sports
2859,Male,18,10.89,2.97,56.27,5.8,0.0,3.0,Sports
2860,Male,20,13.77,2.95,59.48,,7.0,4.0,Clubs
2861,Male,19,13.63,0.71,51.59,8.02,7.0,2.0,Sports
2862,Female,23,9.07,3.3,83.71,7.53,9.0,1.0,Arts
2863,Male,24,7.92,1.1,70.07,6.96,0.0,0.0,Sports
2864,Male,19,8.36,3.72,78.08,4.87,13.0,2.0,Arts
2865,Female,19,14.67,1.46,81.85,3.65,13.0,4.0,Sports
2866,Male,23,11.6,3.43,98.62,3.76,9.0,4.0,Arts
2867,Female,24,1.59,1.06,53.41,5.03,18.0,1.0,Clubs
2868,Female,20,11.68,2.06,70.9,0.77,15.0,1.0,Sports
2869,Female,21,2.56,0.43,62.29,6.82,8.0,4.0,Arts
2870,Male,20,6.71,2.64,73.84,3.52,19.0,2.0,None
2871,Female,24,3.16,3.34,96.02,2.25,15.0,2.0,None
2872,Female,22,10.34,2.87,86.2,2.78,,2.0,None
2873,Male,23,13.16,2.09,83.1,1.8,7.0,0.0,Sports
2874,Female,20,4.36,0.18,72.06,9.02,6.0,0.0,Arts
2875,Female,19,1.23,3.73,83.56,1.69,10.0,2.0,None
2876,Female,23,4.48,2.82,51.62,8.83,5.0,4.0,Sports
2877,Female,18,10.09,2.98,79.31,5.72,14.0,,Arts
2878,Female,24,4.93,3.18,77.69,8.67,18.0,3.0,None
2879,Male,20,4.17,2.99,67.33,4.74,13.0,1.0,None
2880,Female,23,2.77,1.76,60.08,9.28,14.0,1.0,Sports
2881,Female,20,7.46,2.93,90.38,2.11,5.0,3.0,Arts
2882,Male,23,4.14,,52.69,5.55,9.0,2.0,Sports
2883,Male,19,10.97,,53.48,1.26,13.0,,None
2884,Male,18,1.15,,72.03,4.47,15.0,3.0,Sports
2885,Female,18,9.96,0.17,62.63,5.7,12.0,4.0,Sports
2886,Male,22,3.56,1.52,87.27,6.06,10.0,4.0,None
2887,Female,23,7.34,0.14,81.71,3.66,2.0,,None
2888,Female,20,4.29,0.41,88.63,0.76,7.0,2.0,Arts
2889,Male,18,10.84,2.41,66.23,6.55,2.0,1.0,Arts
2890,Male,24,14.18,3.5,87.03,4.88,1.0,1.0,None
2891,Female,18,13.76,0.48,,1.37,13.0,0.0,None
2892,Male,21,8.75,1.8,67.26,9.36,19.0,4.0,Clubs
2893,Female,21,6.94,3.64,,9.56,14.0,2.0,Clubs
2894,Male,18,12.27,3.26,95.0,8.57,2.0,3.0,Arts
2895,Male,23,10.25,2.08,52.49,8.44,0.0,2.0,Sports
2896,Male,22,,3.09,67.51,0.99,14.0,1.0,None
2897,Female,18,12.31,2.09,55.93,9.93,19.0,4.0,None
2898,Male,19,6.43,0.63,51.45,4.0,1.0,0.0,Sports
2899,Female,20,2.83,0.5,55.64,1.63,17.0,2.0,Arts
2900,Female,22,4.23,0.75,71.56,,0.0,0.0,Clubs
2901,Female,19,4.01,1.4,84.35,2.26,8.0,1.0,Arts
2902,Female,22,7.79,,64.46,5.26,2.0,3.0,Sports
2903,Male,19,3.52,3.2,92.48,1.28,1.0,,None
2904,Female,20,1.85,1.73,71.88,4.75,3.0,,Clubs
2905,Female,20,1.86,1.97,98.41,5.58,15.0,,Sports
2906,Male,21,8.75,1.06,97.71,,0.0,2.0,None
2907,Female,23,11.02,2.82,88.66,0.69,8.0,0.0,Arts
2908,Male,19,4.82,3.21,96.62,4.85,7.0,2.0,Clubs
2909,Female,21,0.52,0.96,85.35,4.69,5.0,1.0,None
2910,Male,19,1.91,0.17,94.78,2.62,19.0,1.0,None
2911,Female,21,13.72,2.5,61.82,9.22,17.0,,None
2912,Male,20,7.4,,67.27,4.18,15.0,1.0,None
2913,Female,22,6.8,1.61,87.65,8.64,7.0,2.0,None
2914,Female,24,0.57,2.58,71.23,1.1,3.0,0.0,Arts
2915,Male,21,10.93,2.2,91.87,3.19,2.0,1.0,Sports
2916,Male,19,7.92,1.0,93.88,1.76,14.0,1.0,Clubs
2917,Male,19,3.03,1.59,64.99,4.08,5.0,2.0,Arts
2918,Male,24,1.65,1.71,91.17,1.12,0.0,1.0,Clubs
2919,Female,23,5.75,3.52,57.71,4.41,17.0,2.0,None
2920,Female,20,12.56,3.84,66.71,3.54,10.0,4.0,Sports
2921,Male,19,12.98,,75.9,2.23,2.0,2.0,None
2922,Female,18,9.04,2.88,61.32,6.42,12.0,3.0,Arts
2923,Male,22,10.91,2.34,78.96,9.51,16.0,1.0,Arts
2924,Male,21,1.73,2.76,78.93,2.07,17.0,4.0,Clubs
2925,Female,23,8.82,3.76,60.35,7.12,13.0,,None
2926,Female,24,10.0,1.0,89.78,7.42,6.0,3.0,None
2927,Female,22,3.01,2.14,81.58,4.98,6.0,,Sports
2928,Female,20,13.2,2.76,65.89,8.98,13.0,3.0,Sports
2929,Female,23,2.92,2.72,61.61,9.66,14.0,4.0,None
2930,Female,21,4.7,1.01,93.94,3.62,11.0,4.0,Clubs
2931,Female,21,9.31,2.35,91.79,6.51,11.0,4.0,Sports
2932,Male,24,9.58,3.18,61.49,6.62,7.0,3.0,None
2933,Male,18,10.49,1.9,51.78,4.04,15.0,2.0,None
2934,Male,24,1.68,3.17,90.23,3.17,8.0,0.0,None
2935,Male,20,12.74,1.44,80.78,9.34,1.0,,Arts
2936,Male,23,,3.76,55.04,7.9,13.0,2.0,Clubs
2937,Female,23,7.07,,79.37,1.14,15.0,,None
2938,Male,19,14.72,2.38,,1.2,,0.0,None
2939,Male,18,11.11,0.13,88.73,9.23,4.0,3.0,None
2940,Male,18,1.77,0.68,60.45,0.81,19.0,1.0,Sports
2941,Male,23,,2.53,72.66,6.88,17.0,1.0,None
2942,Male,23,1.43,1.68,57.81,2.27,17.0,4.0,Arts
2943,Male,22,0.41,2.03,97.88,0.35,4.0,3.0,Arts
2944,Male,22,6.05,0.25,88.94,0.6,10.0,2.0,Clubs
2945,Female,22,14.9,3.34,86.84,,12.0,2.0,None
2946,Female,18,2.62,3.14,84.51,0.78,2.0,2.0,None
2947,Male,19,10.09,0.74,71.17,5.97,16.0,4.0,None
2948,Female,21,2.6,2.54,96.16,6.47,17.0,2.0,Arts
2949,Female,22,10.87,3.27,53.65,3.73,13.0,0.0,Sports
2950,Female,19,7.58,2.56,90.16,7.43,11.0,2.0,Sports
2951,Female,24,10.2,1.24,,4.9,13.0,2.0,None
2952,Male,20,3.04,2.62,66.2,4.3,17.0,0.0,Sports
2953,Female,22,11.18,0.84,75.97,4.07,19.0,4.0,Clubs
2954,Female,24,14.93,1.27,89.13,4.31,1.0,1.0,Arts
2955,Female,21,9.98,0.96,91.93,9.68,,3.0,None
2956,Male,20,7.4,2.23,79.19,6.81,14.0,4.0,Sports
2957,Male,20,13.85,0.43,70.15,3.15,9.0,2.0,None
2958,Male,21,0.24,3.73,97.33,7.34,14.0,1.0,None
2959,Male,22,10.95,1.33,62.33,3.3,16.0,3.0,Arts
2960,Male,18,13.33,0.88,90.15,1.26,10.0,3.0,Arts
2961,Male,21,0.93,1.99,80.6,4.75,1.0,3.0,Sports
2962,Male,21,,1.11,68.84,,17.0,0.0,Arts
2963,Female,21,3.07,2.14,50.07,3.78,3.0,0.0,Clubs
2964,Female,20,8.5,1.39,72.33,8.69,8.0,1.0,None
2965,Female,19,9.74,0.53,63.84,3.87,16.0,2.0,Arts
2966,Male,24,4.54,1.06,55.22,3.5,16.0,1.0,Sports
2967,Male,18,6.9,1.75,53.76,9.98,16.0,2.0,Sports
2968,Male,22,4.19,,67.38,4.82,15.0,4.0,Sports
2969,Male,22,,3.08,80.74,8.05,19.0,3.0,Clubs
2970,Male,24,2.39,2.49,91.88,8.05,7.0,3.0,Arts
2971,Female,19,13.28,2.41,59.18,9.26,14.0,0.0,Arts
2972,Female,21,0.15,2.18,71.23,0.85,0.0,4.0,Clubs
2973,Male,18,13.24,2.36,69.6,2.71,18.0,4.0,Arts
2974,Male,22,8.58,3.74,75.67,7.68,14.0,2.0,Arts
2975,Male,24,4.97,0.03,90.48,5.63,,4.0,Arts
2976,Male,23,10.85,0.19,77.68,5.6,4.0,0.0,Clubs
2977,Female,24,7.62,0.77,92.33,1.66,15.0,2.0,Clubs
2978,Male,22,7.49,0.67,75.93,,12.0,1.0,Sports
2979,Male,21,1.65,0.72,80.19,5.21,15.0,2.0,Clubs
2980,Male,23,5.84,2.69,71.87,2.77,10.0,1.0,Clubs
2981,Male,19,3.62,1.84,91.15,2.1,12.0,2.0,Sports
2982,Female,18,0.24,3.97,96.19,0.88,5.0,3.0,Clubs
2983,Male,19,5.4,0.91,81.96,1.56,19.0,1.0,Arts
2984,Male,19,1.35,1.24,91.04,7.69,16.0,0.0,None
2985,Female,24,3.85,3.94,52.95,7.19,4.0,1.0,Sports
2986,Female,18,1.39,,95.31,0.46,16.0,,None
2987,Female,18,1.51,1.88,,2.03,0.0,2.0,None
2988,Male,22,2.99,2.22,62.83,5.6,4.0,3.0,Sports
2989,Male,22,15.0,3.37,52.67,3.23,4.0,2.0,None
2990,Female,18,0.03,1.92,98.27,8.23,6.0,2.0,None
2991,Female,23,9.58,0.82,92.6,7.85,15.0,3.0,Sports
2992,Female,20,2.12,3.31,95.66,8.92,17.0,2.0,Sports
2993,Female,22,13.81,2.15,92.36,5.63,5.0,3.0,Arts
2994,Female,20,1.4,0.61,73.98,3.52,1.0,0.0,Sports
2995,Female,24,14.33,,96.2,6.06,12.0,3.0,Clubs
2996,Male,23,9.16,1.65,98.47,0.89,9.0,4.0,None
2997,Male,18,0.02,3.51,75.13,0.1,19.0,3.0,Sports
2998,Male,23,13.41,0.5,,0.17,10.0,3.0,Arts
2999,Female,22,,3.5,82.93,4.08,1.0,4.0,Sports
3000,Female,19,3.94,2.05,98.77,2.28,7.0,3.0,None
