CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,CustomerAge,SpendingScore
1208,22749,85,72.78,Spain,25-04-2020 09:00,C,Home and Kitchen,52,83
1410,31488,12,35.29,France,25-04-2020 10:00,B,Clothing,39,40
1586,31883,7,75.02,France,25-04-2020 11:00,,,26,73
1694,29295,66,44.12,Germany,25-04-2020 12:00,B,Clothing,53,15
1598,27464,41,17.59,United Kingdom,25-04-2020 13:00,C,Home and Kitchen,25,43
1270,32137,24,9.51,Netherlands,25-04-2020 14:00,A,Electronics,47,88
1179,26286,90,71.2,Germany,25-04-2020 15:00,D,Toys and Games,,12
1414,32995,,,Germany,25-04-2020 16:00,E,Sports and Outdoors,48,22
1756,24149,62,91.32,United Kingdom,25-04-2020 17:00,A,Electronics,39,18
1345,25848,84,54.26,Netherlands,25-04-2020 18:00,D,Toys and Games,61,66
1518,27656,44,35.17,Spain,25-04-2020 19:00,,,48,62
1780,22345,2,35.22,Spain,25-04-2020 20:00,D,Toys and Games,57,61
1437,26680,42,,Netherlands,25-04-2020 21:00,C,Home and Kitchen,64,60
1012,28770,99,59.58,Netherlands,25-04-2020 22:00,D,Toys and Games,45,
1403,38082,33,58.43,Spain,25-04-2020 23:00,A,Electronics,63,39
1737,32787,17,80.1,Germany,26-04-2020 00:00,C,Home and Kitchen,22,73
1777,30863,,20.52,Germany,26-04-2020 01:00,B,Clothing,34,22
1753,26984,22,29.43,United Kingdom,26-04-2020 02:00,C,Home and Kitchen,69,81
1379,25256,1,10.18,Netherlands,26-04-2020 03:00,C,Home and Kitchen,28,14
1691,,94,29.89,Germany,26-04-2020 04:00,D,Toys and Games,39,95
1420,36662,70,43.1,Germany,26-04-2020 05:00,C,Home and Kitchen,64,7
1179,21468,54,96.42,United Kingdom,26-04-2020 06:00,D,Toys and Games,42,35
1637,29132,14,65.48,Netherlands,,A,Electronics,30,34
1282,22318,97,78.4,United Kingdom,26-04-2020 08:00,C,Home and Kitchen,53,67
1417,24536,53,32.89,United Kingdom,26-04-2020 09:00,B,Clothing,,63
1355,25347,6,14.88,Spain,26-04-2020 10:00,B,Clothing,62,2
,,90,26.04,United Kingdom,26-04-2020 11:00,A,Electronics,28,91
1015,33581,64,26.02,Netherlands,26-04-2020 12:00,B,Clothing,22,45
1314,38167,88,58.52,Germany,26-04-2020 13:00,D,Toys and Games,31,63
1532,30067,33,34.48,Germany,26-04-2020 14:00,C,Home and Kitchen,39,2
1015,23226,72,85.81,Spain,26-04-2020 15:00,E,Sports and Outdoors,20,54
,31920,44,98.86,,26-04-2020 16:00,C,Home and Kitchen,67,51
1462,35272,34,34.66,Germany,26-04-2020 17:00,C,Home and Kitchen,,41
1780,22819,34,,United Kingdom,26-04-2020 18:00,E,Sports and Outdoors,49,5
1544,23970,24,65.92,France,26-04-2020 19:00,B,Clothing,55,85
1693,30258,2,,France,26-04-2020 20:00,B,Clothing,57,71
1068,,8,91.84,France,26-04-2020 21:00,C,Home and Kitchen,41,25
1410,22105,25,20.34,France,26-04-2020 22:00,B,Clothing,45,1
1051,38854,94,73.83,United Kingdom,26-04-2020 23:00,D,Toys and Games,38,9
1064,35907,32,35.09,Germany,27-04-2020 00:00,D,Toys and Games,66,66
1811,39275,56,37.02,Spain,27-04-2020 01:00,E,Sports and Outdoors,50,67
1925,29875,94,45.82,United Kingdom,27-04-2020 02:00,C,Home and Kitchen,45,4
1918,31365,7,86.52,Germany,27-04-2020 03:00,D,Toys and Games,56,21
1846,,48,14.46,Netherlands,27-04-2020 04:00,A,Electronics,67,61
1739,32253,88,5.93,Germany,27-04-2020 05:00,B,Clothing,53,26
1466,33102,54,40.5,Germany,27-04-2020 06:00,C,Home and Kitchen,27,44
1733,27901,63,6.03,Germany,27-04-2020 07:00,D,Toys and Games,54,37
1271,37558,73,68.92,United Kingdom,27-04-2020 08:00,,,57,78
1438,39333,80,76.15,Germany,27-04-2020 09:00,D,Toys and Games,42,10
1529,30001,2,85.54,Germany,27-04-2020 10:00,A,Electronics,62,90
1729,20234,35,74.51,Netherlands,27-04-2020 11:00,D,Toys and Games,34,74
1272,,98,91.68,Netherlands,27-04-2020 12:00,C,Home and Kitchen,21,82
1458,25128,,74.96,France,27-04-2020 13:00,E,Sports and Outdoors,27,91
1819,28159,83,93.64,United Kingdom,27-04-2020 14:00,E,Sports and Outdoors,42,
1172,22474,,19.71,Germany,27-04-2020 15:00,A,Electronics,49,74
1567,20226,59,50.24,France,27-04-2020 16:00,C,Home and Kitchen,25,75
1860,26160,49,99.4,France,27-04-2020 17:00,A,Electronics,59,47
1949,30802,52,68.32,United Kingdom,27-04-2020 18:00,A,Electronics,62,88
1520,30007,21,87.92,France,27-04-2020 19:00,A,Electronics,29,83
1496,25357,12,3.52,France,27-04-2020 20:00,D,Toys and Games,38,80
1912,37794,11,87.24,United Kingdom,27-04-2020 21:00,B,Clothing,,23
1794,24764,54,69.92,Spain,27-04-2020 22:00,D,Toys and Games,44,76
1804,34589,83,17.49,France,27-04-2020 23:00,C,Home and Kitchen,47,54
1533,30037,70,3.06,Netherlands,28-04-2020 00:00,A,Electronics,27,59
1071,21337,14,,France,28-04-2020 01:00,A,Electronics,38,19
1962,25420,33,91.62,United Kingdom,28-04-2020 02:00,B,Clothing,18,25
1933,36501,77,66.98,United Kingdom,28-04-2020 03:00,E,Sports and Outdoors,26,67
,,26,91.99,Spain,28-04-2020 04:00,A,Electronics,20,13
,38481,14,44.89,Spain,28-04-2020 05:00,D,Toys and Games,66,21
1839,21813,88,,Netherlands,28-04-2020 06:00,A,Electronics,59,22
1171,29779,48,46.56,Netherlands,28-04-2020 07:00,C,Home and Kitchen,36,47
1634,31444,65,20.82,France,28-04-2020 08:00,B,Clothing,,63
1602,22374,46,15.56,Spain,28-04-2020 09:00,E,Sports and Outdoors,24,29
1735,21526,55,99.38,Netherlands,28-04-2020 10:00,C,Home and Kitchen,60,49
1291,31759,94,33.72,France,28-04-2020 11:00,D,Toys and Games,33,25
1865,27087,74,16.43,Germany,28-04-2020 12:00,C,Home and Kitchen,53,23
1251,28793,74,1.34,France,28-04-2020 13:00,A,Electronics,,76
1408,23614,92,28.91,Netherlands,28-04-2020 14:00,B,Clothing,35,49
1990,22149,68,88.97,France,28-04-2020 15:00,A,Electronics,49,23
1809,39685,78,53.63,Germany,,B,Clothing,49,5
1366,28579,12,63.43,Netherlands,28-04-2020 17:00,D,Toys and Games,35,29
1255,34015,54,92.28,France,,C,Home and Kitchen,56,5
1524,39666,64,51.53,Netherlands,28-04-2020 19:00,B,Clothing,60,39
1439,22696,47,83.91,France,28-04-2020 20:00,C,Home and Kitchen,54,99
1334,32626,37,32.72,United Kingdom,28-04-2020 21:00,B,Clothing,45,35
1629,34519,74,97.72,Netherlands,28-04-2020 22:00,A,Electronics,67,81
1434,35314,41,8.34,Netherlands,28-04-2020 23:00,B,Clothing,56,30
1689,32025,27,72.62,,29-04-2020 00:00,B,Clothing,19,56
1460,21305,42,66.23,Netherlands,29-04-2020 01:00,E,Sports and Outdoors,54,2
1307,33439,76,19.57,France,29-04-2020 02:00,D,Toys and Games,54,15
1672,20716,86,39.19,Spain,29-04-2020 03:00,A,Electronics,68,51
1094,25758,68,31.63,France,29-04-2020 04:00,A,Electronics,19,23
1408,31183,29,9.9,Germany,29-04-2020 05:00,C,Home and Kitchen,36,26
1879,28505,36,,,29-04-2020 06:00,B,Clothing,22,11
1825,22280,57,99.37,France,29-04-2020 07:00,B,Clothing,61,24
1167,35080,78,56.18,,29-04-2020 08:00,B,Clothing,30,9
1086,39006,12,54.75,Netherlands,29-04-2020 09:00,A,Electronics,39,78
1933,29079,45,4.51,Germany,29-04-2020 10:00,E,Sports and Outdoors,69,88
1002,38873,20,14.35,Netherlands,29-04-2020 11:00,C,Home and Kitchen,24,71
1371,38306,,51.57,Netherlands,,B,Clothing,19,10
1527,26278,23,,Spain,29-04-2020 13:00,E,Sports and Outdoors,31,97
1641,24029,62,87.72,United Kingdom,29-04-2020 14:00,D,Toys and Games,42,97
1022,23063,86,34.35,Spain,29-04-2020 15:00,A,Electronics,,91
1097,33313,34,54.53,Netherlands,29-04-2020 16:00,D,Toys and Games,22,72
1669,28352,21,,United Kingdom,29-04-2020 17:00,A,Electronics,37,78
1750,30379,,68.69,France,29-04-2020 18:00,C,Home and Kitchen,29,71
1521,30543,9,68.93,Germany,29-04-2020 19:00,D,Toys and Games,53,82
1320,23892,74,79.08,Spain,29-04-2020 20:00,,,48,57
1533,,10,2.98,Germany,,C,Home and Kitchen,34,90
1819,29562,52,94.4,Netherlands,29-04-2020 22:00,,,33,15
1366,23395,45,7.47,United Kingdom,29-04-2020 23:00,D,Toys and Games,27,33
1183,36359,52,47.88,France,30-04-2020 00:00,D,Toys and Games,52,11
1416,22454,30,92,United Kingdom,30-04-2020 01:00,D,Toys and Games,50,19
,35828,64,49.02,Germany,30-04-2020 02:00,B,Clothing,55,42
1213,24957,97,6.83,Germany,30-04-2020 03:00,C,Home and Kitchen,52,82
1847,38671,2,23.31,France,30-04-2020 04:00,B,Clothing,68,86
1669,26292,49,58.08,France,30-04-2020 05:00,A,Electronics,44,58
1209,,96,9.24,United Kingdom,30-04-2020 06:00,D,Toys and Games,24,18
1919,31959,45,42.66,Spain,30-04-2020 07:00,E,Sports and Outdoors,44,18
1132,32812,17,33.24,United Kingdom,30-04-2020 08:00,A,Electronics,58,22
1052,,28,81.61,Germany,30-04-2020 09:00,C,Home and Kitchen,29,89
1740,29959,45,11.46,United Kingdom,30-04-2020 10:00,C,Home and Kitchen,63,52
1694,35383,17,68.44,Netherlands,30-04-2020 11:00,B,Clothing,50,44
1022,28892,59,40.96,United Kingdom,30-04-2020 12:00,D,Toys and Games,30,31
1105,39389,14,58.98,United Kingdom,30-04-2020 13:00,D,Toys and Games,19,9
1602,32313,10,20.95,Netherlands,30-04-2020 14:00,A,Electronics,20,50
1630,20010,98,61.17,Germany,30-04-2020 15:00,A,Electronics,28,61
1459,33095,78,67.56,France,30-04-2020 16:00,A,Electronics,22,19
1649,25221,81,7.49,United Kingdom,30-04-2020 17:00,E,Sports and Outdoors,19,52
1481,35471,86,82.52,Spain,30-04-2020 18:00,E,Sports and Outdoors,63,55
1119,23677,18,86.19,France,30-04-2020 19:00,C,Home and Kitchen,45,25
1672,31011,,6.82,Spain,30-04-2020 20:00,C,Home and Kitchen,,79
1207,,48,60.52,United Kingdom,30-04-2020 21:00,C,Home and Kitchen,63,69
1860,27334,58,59.6,Spain,30-04-2020 22:00,,,,75
1317,31984,18,1.74,France,30-04-2020 23:00,C,Home and Kitchen,57,13
1337,25164,52,34.56,Spain,01-05-2020 00:00,B,Clothing,30,34
1154,29033,30,96.91,Spain,01-05-2020 01:00,A,Electronics,29,
1774,34889,37,55.77,France,01-05-2020 02:00,D,Toys and Games,35,25
1867,20284,40,93.35,France,01-05-2020 03:00,E,Sports and Outdoors,35,91
,26543,6,,France,01-05-2020 04:00,A,Electronics,34,75
1841,25570,79,3.32,France,,C,Home and Kitchen,56,64
1393,38819,35,8.23,Netherlands,01-05-2020 06:00,E,Sports and Outdoors,39,82
1504,27523,26,72.36,United Kingdom,,E,Sports and Outdoors,30,10
1970,,91,,France,01-05-2020 08:00,E,Sports and Outdoors,62,97
1312,32712,30,13.15,Germany,01-05-2020 09:00,A,Electronics,55,17
1797,21029,75,61.6,Spain,01-05-2020 10:00,D,Toys and Games,36,
1258,39350,24,81.12,France,01-05-2020 11:00,A,Electronics,,87
1156,27755,55,75.42,France,01-05-2020 12:00,B,Clothing,36,67
1013,20553,,24.99,United Kingdom,01-05-2020 13:00,,,38,10
1076,36651,87,26.19,France,01-05-2020 14:00,D,Toys and Games,41,27
,34203,9,96.8,Netherlands,01-05-2020 15:00,D,Toys and Games,,56
1408,21240,62,88.8,Germany,01-05-2020 16:00,C,Home and Kitchen,45,7
1393,24159,18,32.17,Germany,01-05-2020 17:00,B,Clothing,65,29
1846,38873,51,82.49,France,01-05-2020 18:00,E,Sports and Outdoors,52,49
1219,30780,19,16.59,United Kingdom,01-05-2020 19:00,C,Home and Kitchen,63,39
1743,28661,69,20.09,France,01-05-2020 20:00,E,Sports and Outdoors,55,70
1432,23287,,18.53,Spain,01-05-2020 21:00,C,Home and Kitchen,34,9
1805,38403,33,9.23,Germany,01-05-2020 22:00,A,Electronics,65,72
1454,30215,38,85.54,Spain,01-05-2020 23:00,B,Clothing,51,61
1653,29781,13,58.09,Netherlands,02-05-2020 00:00,B,Clothing,26,
1762,35951,49,26.27,Germany,02-05-2020 01:00,C,Home and Kitchen,30,54
1925,25313,73,84.94,Germany,,B,Clothing,31,9
1807,35047,90,80.36,Netherlands,02-05-2020 03:00,E,Sports and Outdoors,43,60
1139,30252,,10.54,Spain,02-05-2020 04:00,B,Clothing,69,52
1987,24317,1,64.59,France,02-05-2020 05:00,B,Clothing,38,75
1497,29611,12,72.32,United Kingdom,02-05-2020 06:00,B,Clothing,61,11
1653,20838,24,71.72,Spain,02-05-2020 07:00,D,Toys and Games,37,35
1640,28461,1,,Netherlands,02-05-2020 08:00,C,Home and Kitchen,28,75
1835,33922,68,17.36,Netherlands,02-05-2020 09:00,A,Electronics,68,36
1816,24827,7,31.85,Netherlands,02-05-2020 10:00,A,Electronics,59,55
1529,32903,92,84.5,Germany,02-05-2020 11:00,D,Toys and Games,67,3
1754,39887,69,89.89,France,02-05-2020 12:00,D,Toys and Games,52,83
1675,34400,39,28.28,Germany,02-05-2020 13:00,A,Electronics,65,72
1831,22075,32,2.79,Germany,02-05-2020 14:00,E,Sports and Outdoors,48,53
1095,37696,49,86.05,Germany,02-05-2020 15:00,A,Electronics,35,28
1027,36279,31,38.02,Netherlands,02-05-2020 16:00,,,31,53
1987,34190,79,33.28,Spain,02-05-2020 17:00,C,Home and Kitchen,66,54
1229,38668,3,35.03,United Kingdom,02-05-2020 18:00,A,Electronics,22,53
1415,,47,41.86,United Kingdom,02-05-2020 19:00,A,Electronics,34,65
1455,32533,15,38.14,France,02-05-2020 20:00,B,Clothing,38,53
1024,34723,51,56.86,France,02-05-2020 21:00,D,Toys and Games,31,40
1686,35264,82,8.35,Netherlands,02-05-2020 22:00,A,Electronics,,94
1403,36246,85,97.17,United Kingdom,02-05-2020 23:00,A,Electronics,48,41
,34601,74,93.68,Spain,03-05-2020 00:00,E,Sports and Outdoors,42,38
1541,39192,21,93.47,Netherlands,03-05-2020 01:00,A,Electronics,64,75
,28995,90,87.99,France,03-05-2020 02:00,C,Home and Kitchen,61,29
1207,34563,41,66.2,Netherlands,03-05-2020 03:00,E,Sports and Outdoors,34,31
1948,31934,3,22.5,France,03-05-2020 04:00,A,Electronics,43,61
1984,32675,1,5.42,United Kingdom,03-05-2020 05:00,C,Home and Kitchen,34,74
1613,26521,21,10.38,Netherlands,03-05-2020 06:00,D,Toys and Games,36,99
1372,26355,75,32.74,Germany,03-05-2020 07:00,A,Electronics,,40
1617,24771,80,50.64,France,03-05-2020 08:00,D,Toys and Games,24,93
1841,22696,99,99.33,Germany,03-05-2020 09:00,A,Electronics,43,2
1068,32458,21,43.83,France,03-05-2020 10:00,E,Sports and Outdoors,22,48
1519,33463,75,52.7,Germany,,E,Sports and Outdoors,19,1
,25796,95,69.67,United Kingdom,03-05-2020 12:00,,,33,59
1352,20808,49,18.48,United Kingdom,03-05-2020 13:00,B,Clothing,62,32
1100,30343,65,93.32,Spain,03-05-2020 14:00,C,Home and Kitchen,28,88
1000,23293,41,53.14,Spain,03-05-2020 15:00,A,Electronics,56,2
1350,29497,96,27.99,Spain,03-05-2020 16:00,D,Toys and Games,40,59
1006,,67,93.54,Netherlands,03-05-2020 17:00,D,Toys and Games,52,3
1317,38803,96,62.73,France,03-05-2020 18:00,A,Electronics,23,73
1622,24224,42,48.63,Netherlands,,B,Clothing,54,49
1854,27571,69,58.23,Spain,03-05-2020 20:00,B,Clothing,18,88
1508,34171,57,74.96,France,03-05-2020 21:00,B,Clothing,50,76
,35323,43,15.88,Netherlands,03-05-2020 22:00,A,Electronics,35,34
1727,39908,12,86.55,United Kingdom,03-05-2020 23:00,E,Sports and Outdoors,20,62
1461,26751,,95.97,France,04-05-2020 00:00,E,Sports and Outdoors,36,34
1342,29717,64,56.92,,04-05-2020 01:00,,,27,23
1634,35411,51,68.39,United Kingdom,04-05-2020 02:00,E,Sports and Outdoors,37,19
1712,26237,73,86.05,France,04-05-2020 03:00,B,Clothing,28,52
1007,29791,60,37.79,Netherlands,04-05-2020 04:00,E,Sports and Outdoors,49,60
1575,29236,71,99.29,Spain,04-05-2020 05:00,A,Electronics,57,96
1135,30345,80,68.21,Netherlands,04-05-2020 06:00,E,Sports and Outdoors,37,28
1898,34159,28,42.69,,04-05-2020 07:00,,,49,90
1382,25319,71,67.9,United Kingdom,04-05-2020 08:00,,,60,49
1185,38251,14,,United Kingdom,04-05-2020 09:00,E,Sports and Outdoors,54,
1638,21375,32,11.61,France,04-05-2020 10:00,A,Electronics,39,76
1927,28130,8,79.69,Spain,04-05-2020 11:00,C,Home and Kitchen,21,95
1371,26992,27,56.66,United Kingdom,04-05-2020 12:00,E,Sports and Outdoors,30,60
1963,33850,50,79.69,Netherlands,04-05-2020 13:00,,,23,75
1560,39700,59,15.91,Spain,04-05-2020 14:00,A,Electronics,46,56
1165,33235,57,54.07,Netherlands,04-05-2020 15:00,D,Toys and Games,19,4
1897,37982,3,76.78,Netherlands,04-05-2020 16:00,C,Home and Kitchen,42,18
1638,24949,27,98.84,United Kingdom,04-05-2020 17:00,A,Electronics,49,29
1904,26572,,88.5,Spain,04-05-2020 18:00,D,Toys and Games,43,39
1813,33730,34,86.5,Germany,,E,Sports and Outdoors,43,55
1320,32589,26,,France,04-05-2020 20:00,,,55,58
1688,37022,40,83.88,Germany,04-05-2020 21:00,B,Clothing,39,47
1714,24166,86,17.34,France,04-05-2020 22:00,D,Toys and Games,27,31
1156,30114,32,20.21,Spain,04-05-2020 23:00,B,Clothing,40,28
1743,29407,40,91.98,Germany,11-01-2020 09:00,C,Home and Kitchen,41,10
1406,24642,21,82.58,United Kingdom,28-03-2020 07:00,B,Clothing,25,37
1093,36580,36,16.05,Spain,15-01-2020 23:00,E,Sports and Outdoors,18,35
1051,38854,94,73.83,United Kingdom,26-04-2020 23:00,D,Toys and Games,38,9
1562,27350,59,75.88,France,04-04-2020 21:00,C,Home and Kitchen,40,
1133,26118,16,,Netherlands,31-03-2020 20:00,D,Toys and Games,28,86
1102,37948,8,,Netherlands,20-03-2020 12:00,B,Clothing,58,38
1830,37750,21,2.63,Netherlands,26-03-2020 15:00,A,Electronics,49,89
1596,35260,91,65.93,Netherlands,21-01-2020 06:00,E,Sports and Outdoors,40,9
1890,20620,70,82.81,United Kingdom,02-04-2020 11:00,C,Home and Kitchen,28,38
1378,23930,90,70.07,Germany,01-03-2020 04:00,E,Sports and Outdoors,40,77
1851,20019,11,18.28,France,15-01-2020 10:00,C,Home and Kitchen,26,25
1362,25410,56,11.39,Spain,06-03-2020 04:00,E,Sports and Outdoors,64,73
1873,24514,73,80.37,Germany,06-02-2020 11:00,D,Toys and Games,33,35
1221,32918,79,13.42,Netherlands,08-02-2020 15:00,C,Home and Kitchen,68,33
1299,22859,23,,Spain,28-02-2020 08:00,A,Electronics,35,80
1454,23337,12,76.27,Germany,11-01-2020 23:00,D,Toys and Games,67,88
1925,25313,73,84.94,Germany,,B,Clothing,31,9
1854,25340,7,10.71,United Kingdom,21-02-2020 23:00,A,Electronics,48,
1370,,50,8.41,Netherlands,20-03-2020 10:00,A,Electronics,55,75
1117,27093,,3.37,,18-02-2020 07:00,D,Toys and Games,57,88
1498,33901,58,90.87,Germany,14-04-2020 16:00,E,Sports and Outdoors,25,45
1361,20083,33,23.7,United Kingdom,30-01-2020 08:00,E,Sports and Outdoors,61,59
1996,35786,30,87.29,France,24-02-2020 07:00,C,Home and Kitchen,42,54
1570,30294,65,73.13,,22-01-2020 20:00,D,Toys and Games,24,30
1219,20983,10,10,France,15-02-2020 16:00,E,Sports and Outdoors,51,28
1654,22725,63,90.51,France,15-01-2020 19:00,B,Clothing,23,
1634,31444,65,20.82,France,28-04-2020 08:00,B,Clothing,,63
1054,38541,60,20.06,Netherlands,15-02-2020 05:00,B,Clothing,19,55
1743,26466,52,,France,09-04-2020 19:00,E,Sports and Outdoors,28,58
1095,37474,88,21.93,Spain,02-03-2020 12:00,B,Clothing,26,91
1813,38764,48,61.33,United Kingdom,,C,Home and Kitchen,64,22
1469,22198,,97.78,Germany,11-01-2020 08:00,B,Clothing,48,90
1976,21203,49,98.17,Spain,14-01-2020 19:00,E,Sports and Outdoors,44,66
1060,22621,97,46.79,Spain,13-02-2020 10:00,D,Toys and Games,30,1
1479,25635,86,22.8,United Kingdom,18-02-2020 06:00,B,Clothing,40,9
1102,26818,93,53.7,Germany,25-03-2020 14:00,,,22,77
1842,,64,14.07,Germany,07-02-2020 02:00,C,Home and Kitchen,45,44
,25628,89,72.66,France,,D,Toys and Games,33,46
1296,32240,82,95.75,Spain,27-03-2020 18:00,E,Sports and Outdoors,25,80
1324,27239,20,57.42,Netherlands,,E,Sports and Outdoors,46,49
,20170,17,25.05,Spain,12-02-2020 13:00,E,Sports and Outdoors,49,77
1809,32766,29,19.12,Spain,10-04-2020 18:00,C,Home and Kitchen,46,64
1387,39391,48,14.7,,01-03-2020 20:00,B,Clothing,42,85
1603,25217,,86.4,France,04-02-2020 19:00,A,Electronics,47,68
1604,35149,80,18.3,Germany,24-02-2020 21:00,E,Sports and Outdoors,21,3
1679,26272,38,92.66,United Kingdom,,D,Toys and Games,45,33
1965,34868,5,72.53,United Kingdom,14-04-2020 07:00,C,Home and Kitchen,19,50
1130,22529,38,32.68,France,22-04-2020 12:00,D,Toys and Games,35,57
1257,27685,27,39.94,United Kingdom,11-02-2020 19:00,E,Sports and Outdoors,57,42
1756,24149,62,91.32,United Kingdom,25-04-2020 17:00,A,Electronics,39,18
1462,,38,29.65,France,15-02-2020 22:00,D,Toys and Games,28,43
1409,25909,46,17.3,Netherlands,09-02-2020 06:00,A,Electronics,63,57
1590,36848,40,55.02,France,02-04-2020 07:00,B,Clothing,67,69
1907,35667,44,4.42,Spain,13-01-2020 06:00,B,Clothing,49,44
1171,25678,66,93.9,Germany,,C,Home and Kitchen,41,79
1613,26521,21,10.38,Netherlands,03-05-2020 06:00,D,Toys and Games,36,99
1474,28852,67,72.4,Netherlands,16-02-2020 20:00,C,Home and Kitchen,48,43
,29473,29,62.31,Netherlands,23-01-2020 22:00,C,Home and Kitchen,19,23
1013,28986,99,25.64,Netherlands,12-02-2020 23:00,D,Toys and Games,59,90
1301,24263,77,92.44,United Kingdom,05-04-2020 20:00,A,Electronics,25,58
1502,27194,12,83.62,Netherlands,25-03-2020 02:00,B,Clothing,37,83
1215,36991,71,63.81,Spain,06-04-2020 23:00,E,Sports and Outdoors,57,44
1521,30543,9,68.93,Germany,29-04-2020 19:00,D,Toys and Games,53,82
1692,39447,53,2.55,France,31-01-2020 06:00,E,Sports and Outdoors,33,56
1737,34765,51,,United Kingdom,,B,Clothing,60,58
1778,20968,,54.01,Spain,03-02-2020 06:00,D,Toys and Games,24,37
1721,39111,66,78.61,United Kingdom,08-02-2020 14:00,B,Clothing,67,23
1628,30668,40,,Germany,12-02-2020 11:00,B,Clothing,30,61
1737,28162,77,52.82,France,29-02-2020 09:00,,,41,4
1260,32019,39,73.66,United Kingdom,28-03-2020 19:00,B,Clothing,19,52
,26870,85,39.61,France,01-03-2020 21:00,C,Home and Kitchen,40,87
1037,22828,64,70.98,France,24-02-2020 16:00,B,Clothing,44,63
1210,35248,68,90.33,Germany,18-04-2020 02:00,,,24,2
1315,24194,67,87.19,Spain,31-01-2020 23:00,D,Toys and Games,65,2
1618,32099,93,90.37,Netherlands,13-03-2020 22:00,E,Sports and Outdoors,34,
1921,22821,35,65.16,Spain,11-03-2020 23:00,C,Home and Kitchen,29,3
1162,33198,5,34.78,Netherlands,,B,Clothing,26,86
1224,32779,23,17.22,Netherlands,27-02-2020 06:00,D,Toys and Games,43,67
1118,38733,5,56.97,France,03-03-2020 02:00,A,Electronics,39,7
1970,39526,56,82.43,Germany,26-02-2020 21:00,E,Sports and Outdoors,49,82
1972,37795,15,,France,09-02-2020 12:00,D,Toys and Games,29,7
1117,23998,93,55.44,,03-02-2020 16:00,C,Home and Kitchen,34,79
1421,25678,23,21.26,Germany,22-04-2020 08:00,C,Home and Kitchen,45,59
1628,35246,73,2.79,Germany,23-04-2020 01:00,D,Toys and Games,62,
,35828,64,49.02,Germany,30-04-2020 02:00,B,Clothing,55,42
1977,24396,40,19.15,Spain,26-02-2020 19:00,C,Home and Kitchen,,30
1125,25440,27,49.64,Spain,20-03-2020 14:00,D,Toys and Games,21,42
1203,27873,10,96.35,Germany,07-02-2020 21:00,,,46,32
1353,31166,97,31.96,Netherlands,18-01-2020 03:00,C,Home and Kitchen,46,95
1682,,54,54.78,United Kingdom,02-01-2020 13:00,B,Clothing,,38
1457,25500,20,3.45,France,13-03-2020 13:00,B,Clothing,45,44
1952,27046,62,9.32,Germany,26-03-2020 10:00,A,Electronics,51,3
1121,25421,77,25.13,Germany,03-02-2020 20:00,B,Clothing,50,44
1174,28687,28,86.15,France,02-03-2020 17:00,B,Clothing,44,71
1974,38408,98,40.41,United Kingdom,26-01-2020 15:00,A,Electronics,39,30
1384,26487,,36.15,Germany,,A,Electronics,43,67
1179,26286,90,71.2,Germany,25-04-2020 15:00,D,Toys and Games,,12
1689,32025,27,72.62,,29-04-2020 00:00,B,Clothing,19,56
1552,29399,21,45.55,Germany,18-02-2020 10:00,D,Toys and Games,,84
